sample_name,Phoenix,Fagonia,Poaceae,Glinus,Blepharis,Citrullus,Typha,Asteraceae I,Euphorbia,Malvaceae,Capparis,Aerva,Ipomoeae,Corchorus,Datura,Asteraceae III,Asteraceae II,Tribulus,Cyperacaea,Orobanche,Cassia,Tamarix,Ziziphus,Bergia,Acacia,Rhynchosia
SUD5-1,0,1,18,7,0,1,3,2,1,0,1,36,1,4,0,1,2,1,2,0,8,2,0,0,11,0
