sample_name,Lannea/Sclerocarya,Vigna-type,Lotus arabicus-type,Acanthaceae,Tetracera alnifolia,Securinega virosa,Cyperaceae,Mitragyna stipulosa-type,Gynandropsis gynandra,Mitragyna inermis-type,Leucas-type,Laurembergia villosa,Prosopis/Entada,Uapaca,Phyllanthus amarus-type,Indetermines,Polycarpaea,Jussiaea-type,Euphorbia,Paullinia-type,Papilionaceae,Mitracarpus villosus,Casuarina equisetifolia,Desmodium-type,Ficus,Typha,Cornulaca-type,Pteridophyta indeterminees,Rubiaceae,Maerua/Ritchiea,Oxyanthus,Zanthoxylum (Zanthoxyloides),Tabernaemontana-type,Tamarix senegalensis,Calystegia-type,Caperonia senegalensis,Bridelia micrantha,Nymphaea lotus-type,Albizia,Monocotyledonae,Dichrostachys cinerea,Tubuliflorae,Phoenix reclinata-type,Rhizophora,Lygodium microphyllum,Vernoniae,Alternanthera,Amaranthaceae/Chenopodiaceae,Alchornea,Tinospora bakis,Liguliflorae,Lophira alata,Caesalpiniaceae,Gramineae,Eucalyptus,Combretaceae,Acacia groupe1,Zygophyllum,Clerodendrum,Acanthus-type,Aerva javanica-type,Aerva lanata,Combretum molle-type,Salix,Monoletes,Triletes (lisses),Centaurea perrottetii-type,Balanites aegyptiaca-type,Triumfetta-type,Chrysobalanus/Parinari,Elaeis guineensis,Ephedra,Spermacoce-type,Celosia trigyna,Euphorbia hirta-type,Ipomoea-type,Cassia-type,Cissampelos mucronata,Macaranga,Celtis integrifolia,Commelina benghalensis,Tribulus terrestris,Syzygium,Salvinia,Verbenaceae,Detarium,Phyllanthus reticulatus-type,Combretum aculeatum-type,Spermacoce radiata-type,Piliostigma reticulatum
S82-18,2,1,0,0,0,0,18,0,0,0,0,0,31,1,3,4,0,0,0,0,9,11,3,0,0,19,0,0,0,0,0,5,1,0,12,0,0,0,3,1,1,0,0,1,2,0,1,14,8,1,0,0,0,275,0,7,1,0,0,0,0,1,3,0,13,0,0,0,2,1,8,0,3,0,0,0,0,5,0,0,1,0,3,0,0,0,0,1,0,24
