Depth,Calendar years BP,Alnus glutinosa,Amaranthaceae,Anthemis-type,Arenaria,Armeria,Artemisia,Betula pubescens,Bidens,Brassicaceae,Calluna vulgaris,Castanea sativa,Cichorioideae,Corylus avellana,Cytisus sect. Spartopsis,Daphne,Echium,Erica arborea-type,Erica australis,Erica umbellata,Eucalyptus,Filago-type,Fraxinus angustifolia,Genista-type,Halimium/Tuberaria,Hedwigia,Jasione-type,Juniperus communis,Lotus,Olea europaea,Paronychia polygonifolia-type,Pinus pinaster,Pinus sylvestris-type,Plantago lanceolata-type,Platanus × acerifolia,Poaceae,Poaceae (Cerealia),Polypodiales (monolete),Pteridium aquilinum,Quercus ilex-type,Quercus robur-type,Ranunculus,Rumex acetosella-type,Salix,Sedum-type,Spergula/Spergularia
6,--/-37/--,12,1,3,54,1,1,5,1,6,1,1,25,2,1,1,4,304,15,4,6,1,1,2,3,12,1,3,1,203,18,801,2,16,1,977,6,3,14,20,122,1,46,1,30,7
