sample_name,Rosaceae,Acacia groupe 3,Polygonaceae,Nitraria,Heliotropium (ou Boraginaceae? Ou Helianthemum?),Zygophyllum,Gramineae,Pinus,Umbelliferae,Compositae liguliflorae,Limeum,Tribulus,Fagonia,Compositae tubuliflorae,Tamarix,Xanthium,Cyperaceae,Convolvulus,Leguminosae,Cissus/Cistaceae,Onagraceae,Dipterygium,Eucalyptus,Cruciferae,Papilionaceae,Zizyphus,Ephedra distachya,Chenopodiaceae/Amarantaceae,Cannabis,Calligonum,Labiatae (ou Teuchrium?),Unknown,Artemisia,Emex,Plantago
RaK-05,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,235,0,0,44,0,17,0,0,0,0,0,23,0,0,0,17,0,0,0
