"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Boraginaceae","Caryophyllaceae","Plantago lanceolata","Thalictrum","Apiaceae","Phillyrea","Mercurialis annua","Indeterminable (unknown)","Dryopteris filix-mas","Monoletes (psilate)","Corylus","Salix","Xanthium","Alnus","Asteroideae","Plantago","Poterium sanguisorba","Indeterminable","Cupressaceae","Cichorioideae","Pinaceae","Juglans","Amaranthaceae","Olea","Brassicaceae","Rubiaceae","Cedrus","Polypodiophyta (monolete)","Poaceae (>37 µm)","Quercus (deciduous)","Thelypteris palustris","Poaceae","Indeterminable undiff.","Quercus ilex","Artemisia","Pinus"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,5,6,6,6,9,16,20,25,25,42,77,368
