sample_name,Tribulus terrestris,Commicarpus stellatus-type,Salvadora persica,Combretaceae,Poaceae,Cassia,Artemisia,Cadaba-type,Ephedra fragilis,Indigofera,Leonotis-type,Cichorioideae,Lophira cf.,Amaranthaceae-Chenopodiaceae,Brassicaceae,Pinus,Ziziphus,Maerua,Acacia,Polygonum senegalense,Corylus,Casuarina equisetifolia,Rhus-type,Indeterminable,Spermacoce radiata,Combretum-type,Asteroideae,Polycarpea repens,Leucas-type,Cyperaceae
RIM 11 [408-5F],60,2,2,4,162,106,27,0,0,5,0,0,0,9,5,3,0,5,18,5,0,0,0,22,2,9,11,3,17,36
