"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Ericaceae","Plantago lanceolata","Platanus","Vitis","Juglans","Rubiaceae","Knautia","Ephedra distachya","Phillyrea","Fraxinus excelsior-type","Carpinus betulus-type","Polypodiophyta (monolete)","Dryopteris filix-mas","Cyperaceae","Pinaceae","Acer","Ligustrum","Ostrya/Carpinus orientalis","Indeterminable","Abies","Plantago","Rosaceae","Indeterminable (unknown)","Artemisia","Corylus","Cichorioideae","Salix","Viburnum","Quercus ilex","Cedrus","Typha/Sparganium","Pistacia","Olea","Poaceae (>37 µm)","Asteroideae","Apiaceae","Amaranthaceae","Poaceae","Brassicaceae","Cupressaceae","Indeterminable undiff.","Quercus (deciduous)","Pinus"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,5,5,5,5,7,7,8,9,9,9,9,12,13,18,25,36,90,103,248,360
