"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Fagus","Gentianaceae","Plantago lanceolata","Typha/Sparganium","Vitis","Pinaceae","Pistacia","Rosaceae","Convolvulus","Hippophaë","Urticaceae/Moraceae","Centaurea jacea","Fraxinus excelsior-type","Ceratonia","Lamiaceae (tricolpate)","Bistorta","Monoletes (psilate)","Artemisia","Platanus","Rumex","Apiaceae","Fabaceae","Brassicaceae","Allium-type","Rubiaceae","Secale","Anemone-type","Indeterminable (unknown)","Quercus ilex","Cyperaceae","Caryophyllaceae","Juglans","Cupressaceae","Centaurea cyanus","Indeterminable","Cedrus","Elaeagnus","Cichorioideae","Amaranthaceae","Poaceae (>37 µm)","Asteroideae","Poaceae","Indeterminable undiff.","Quercus (deciduous)","Pinus","Salix","Typha (tetrad)","Pollen concentration"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,5,5,6,6,6,8,10,10,11,17,19,28,31,32,100,170,235,8848
