"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Artemisia","Cichorioideae","Apiaceae","Alnus","Ranunculaceae","Brassicaceae","Olea","Hedera","Centaurea jacea","Polygonum aviculare/Bistorta officinalis-type","Abies","Cyperaceae","Juglans","Rosaceae","Cedrus","Rubiaceae","Quercus ilex","Poaceae (>37 µm)","Amaranthaceae","Poaceae","Cupressaceae","Asteroideae","Indeterminable undiff.","Pinus","Quercus (deciduous)"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,8,9,12,20,93,188,267
