sample_name,Mitragyna inermis,Cassia-type,Combretum molle-type,Indetermines,Tamarix senegalensis,Celastraceae,Aerva javanica,Aizoaceae/Ficoidaceae,Gynandropsis gynandra,Boerhavia-type,Commicarpus plumbagineus-type,Boscia-type,Euphorbia,Cyperaceae,Cleome-type,Echium,Salvadora persica,Acacia groupe iii,Gramineae,Resedaceae,Amaranthaceae/Chenopodiaceae,Ephedra,Commiphora africana,Pinus,Combretaceae,Monoletes,Tubuliflorae,Farsetia-type,Acacia groupe i,Nyctaginaceae,Anthocerotaceae,Polycarpaea,Maerua/Ritchiea,Combretum aculeatum,Artemisia,Euphorbia hypericifolia,Liguliflorae,Cruciferae,Heliotropium strigosum,Capparis,Tribulus terrestris,Spermacoce radiata,Spermacoce-type,Urticaceae,Ziziphus mauritania-type,Papilionaceae,Balanites,Aerva lanata,Indeterminable,Polycarpon prostratum
RIM-2,0,16,7,3,0,0,3,1,1,1,0,9,0,61,0,0,1,2,115,6,17,1,0,2,10,0,5,0,8,0,0,9,0,5,0,4,0,72,0,0,3,0,1,0,0,2,0,3,26,0
