sample_name,Apiaceae undiff.,Amaranthus-type,Aerva/Cornulaca,Tamarindus,Pentzia-type,Caryophyllaceae undiff.,cf Salix,Artemisia herba alba-type,Calligonum,Brassicaceae undiff.,Cassia-type,Unknown,Asteraceae undiff.,Amaranthaceae undiff.,Paronychia,Anchusa-type,Erodium,Lamiaceae undiff.,Poaceae undiff.,Malva parviflora,Suaeda-type,Cyperaceae undiff.,Monsonia,Cichoriae undiff.,Ephedra major-type,Euphorbia,Combretaceae très petite taille,Helianthemum,Pinus,Scrophulariaceae undiff.,Teucrium,Celsia-type,Olea laperrini,Cucurbitaceae undiff.,cf Juniperus?,Maerua,Atractylis,Petite lamiaceae type 6,Centaurea,Myrtaceae,Rumex,Fabaceae undiff.,Alterthera,Balanites,Tribulus,Kecrostis-type,lotus arabicus,Acacia 3,Zaleya-type,Acacia 1,Prosopis,Zygophyllum,Ephedra lisse,Monocotyledonae undiff,Heliothropium,Aizoaceae undiff.,Ambrosia,Boerhavia,Plantago,Coccinia,Hyphaene/Borassus,Sapotaceae,Matricaria,Mimosaceae undiff.,Polycarpaea,Typha,Echinops,Ericaceae undiff.,Euphorbia hirta,Oleaceae undiff.,Faidherbia,Conyza,Sesbania sesban,Spermacoce,Spermacoce radiata,Pavonia,Chrozophora brocchiana,Eriosema,Alchornea,Triumfetta,Acacia undiff
DZ13,4,198,3,,1,6,,91,3,21,2,12,62,41,2,,,1,41,,,8,,,2,,1,1,1,1,2,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
