sample_name,Quercus,Eucalyptus,Umbelliferae,Centaurea,Chenopodiaceae/Amaranthaceae,Betula,Cyperaceae,Cruciferae,Gramineae,Casuarina,Ranunculaceae,Alnus,Tamarix,Pinus,Fagonia,Paronychia,Salvadora,Typha,Fraxinus,Astreraceae,Acacia,Corylus,Rosaceae,Fenestratae,Artemisia,Calligonum,Olea,Plantago,Picea,Salix,Abies,Phoenix,Juglans,Maerua,Leguminosae,Balanites,Populus,Ephedra
Sed 8,0,4,0,1,6,0,11,0,55,9,1,0,4,0,0,0,0,4,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
