sample_name,Phyllanthus pentandrus-type,Markers counted,Anthocerothaceae undiff.,Diospyros,Monoletes lisses,Lepidagathis,Mitracarpus villosus,Urticaceae undiff.,Mitragyna-type inermis,Amaranthaceae undiff.,Pterocarpus,Anthostema,Cyperaceae undiff.,Anogeissus-type leiocarpus,Tamarindus,Sterculiaceae undiff.,Rubiaceae undiff.,Monoletes verruqueuses,Pavetta-t)ype elliotii,Alchornea-type,Euphorbia-type,Margaritaria discoidea,Capparis tomentosa-type,Aphania-type senegalensis,Acanthaceae undiff.,Cassia-type,Poaceae undiff.,Combretaceae undiff.,Borassus-type aethiopium,Phoenix reclinata-type,Unknown,Markers counted,volume (cc),Mallotus-type oppositifolius,Malvaceae undiff.,Celtis,Erythrina,Salix,Hyptis,Monocotyledonae undiff.,Monoletes undiff.,Monoletes lisses,Acacia,Maerua-type,Mimosa pigra-type,Clematis-type,Combretum-type molle,Pandanus,Maytenus,Dichrostachys cinerea-type,Combretum aculeatum,Triletes lisses,Hymenocardia-type,Sphagnum,Crataeva,Fabaceae undiff.,Asteraceae undiff.,Bridelia ferruginea-type,Afzelia,Indeterminables,Achyranthes-type aspera,Typha,Cissus-type,Cleome,Tribulus,Brassicaceae undiff.,Casuarina equisetifolia,Tamarix,Ipomoea,Asclepiadaceae undiff.,Suaeda,Balanites aegyptiaca-type,Ambrosia maritima,Spermacoce radiata,Rumex,Syzygium-type guineense,Polycarpaea,Amaranthus/Chenopodium,Calligonum,Prosopis-type chilensis,Azadirachta indica-type,Ephedra distachya-type,Euphorbiaceae undiff.,Convolvulus,Gomphrena,Cadaba-type,Polycarpon-type,Phyllanthus amarus,Trilepisium-type madagascariensis,Faidherbia-type albida,Hypoestes-hype aristata,Anacardium occidentale-type,Hildegardia barteri
S14-01,1,18583,1,1,,1,4,1,29,2,1,1,11,35,2,1,2,2,4,1,1,1,3,1,1,2,59,7,7,1,6,18583,0.41,2,1,198,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
