"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Cichorioideae","Xanthium","Alnus","Lythrum","Juglans","Trifolium","Dipsacoideae","Phillyrea","Carpinus betulus-type","Polygonum aviculare/Bistorta officinalis-type","Poterium sanguisorba","Cedrus","Plantago","Rosaceae","Indeterminable","Corylus","Cyperaceae","Plantago lanceolata","Pistacia","Apiaceae","Rubiaceae","Indeterminable undiff.","Quercus ilex","Asteroideae","Typha (tetrad)","Artemisia","Cupressaceae","Amaranthaceae","Poaceae","Quercus (deciduous)","Poaceae (>37 µm)","Typha/Sparganium","Pinus","Salix"
-74,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,5,6,6,6,7,11,11,13,18,29,39,39,39,70,154,1417
