"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Betula","Corylus","Platanus","Xanthium","Acer","Ranunculaceae","Juglans","Rubiaceae","Valerianoideae","Tamarix","Indeterminable (unknown)","Monoletes (psilate)","Cichorioideae","Liliaceae","Rosaceae","Ligustrum","Papaver","Cedrus","Indeterminable","Apiaceae","Pinaceae","Poaceae (>37 µm)","Cyperaceae","Salix","Pistacia","Cannabaceae","Plantago lanceolata","Plantago","Amaranthaceae","Asteroideae","Typha/Sparganium","Quercus ilex","Poaceae","Fraxinus excelsior-type","Indeterminable undiff.","Cupressaceae","Pinus","Quercus (deciduous)"
-62,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,5,6,6,7,9,19,20,28,42,53,76,195,239
