sample_name,Phoenix,Fagonia,Poaceae,Glinus,Blepharis,Citrullus,Typha,Asteraceae I,Euphorbia,Malvaceae,Capparis,Aerva,Ipomoeae,Corchorus,Datura,Asteraceae III,Asteraceae II,Tribulus,Cyperacaea,Orobanche,Cassia,Tamarix,Ziziphus,Bergia,Acacia,Rhynchosia
SUD12-2A,0,1,36,2,1,0,9,0,0,0,18,24,0,0,0,1,0,3,7,0,2,0,0,1,12,0
