"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Parthenocissus","Taxodium","Thalictrum","Cornus","Centaurea","Myrtaceae","Hedera","Ostrya/Carpinus orientalis","Lamiaceae (tricolpate)","Ziziphus","Carpinus betulus-type","Indeterminable (unknown)","Polypodiophyta (monolete)","Plantago lanceolata","Secale","Ulmus/Zelkova","Poterium sanguisorba","Indeterminable","Betula","Pistacia","Typha (tetrad)","Cyperaceae","Alnus","Cichorioideae","Apiaceae","Plantago","Rubiaceae","Olea","Fraxinus excelsior-type","Platanus","Brassicaceae","Rosaceae","Corylus","Xanthium","Quercus ilex","Cupressaceae","Salix","Poaceae (>37 µm)","Juglans","Asteroideae","Abies","Artemisia","Polygonum aviculare/Bistorta officinalis-type","Cedrus","Quercus (deciduous)","Poaceae","Typha/Sparganium","Amaranthaceae","Indeterminable undiff.","Pinus"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,5,5,5,5,6,7,9,10,10,11,13,14,14,15,15,19,19,20,24,43,44,60,67,121,563
