sample_name,Cyperaceae,Maerua,Dypterigium,Heliotropium,Zygophyllum,Euphorbia hypericifolia,Gnidia,Cassia,Commelina benghalensis,Vernonia perrottetii,Blepharis,Compositae liguliflorae,Labiatae,Polygala,Calligonum,Artemisia,Commiphora,Acacia groupe 3,Aerva lanata,Pinus,Bauhinia rufescens-cf,Justicia anselliana,Plantago,Fagonia,Triumfetta,Salvadora,Cissus/Cistaceae,Ceratopteris cornuta,Gramineae,Cruciferae,Umbelliferae,Tribulus,Aerva javanica,Caryophyllaceae,Papilionaceae,Xanthium,Compositae tubuliflorae,Zygophyllaceae,Lycium,Lotus arabicus,Dodonaea,Solanum,Hypoestes,Cheno-Am,Euphorbia,Polycarpaea,Resedaceae,Tamarix,Rubiaceae,Typha,Justicia,Ephedra distachya,Unknown
Y96-03,206,0,161,0,0,1,0,23,0,0,11,1,1,0,2,11,2,4,33,3,0,2,0,0,0,0,3,0,234,12,3,113,1,1,0,1,7,5,0,10,7,0,0,54,0,0,5,0,1,0,2,1,12
