"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Cyperaceae","Plantago major","Plantago lanceolata","Pinaceae","Alnus","Ephedra","Viburnum","Ligustrum","Centaurea cyanus","Olea","Centaurea jacea","Typha (tetrad)","Poterium sanguisorba","Monoletes (psilate)","Indeterminable","Betula","Xanthium","Fabaceae","Cornus","Polygonum aviculare/Bistorta officinalis-type","Artemisia","Typha/Sparganium","Indeterminable (unknown)","Abies","Cupressaceae","Caryophyllaceae","Juglans","Brassicaceae","Apiaceae","Asteroideae","Cedrus","Poaceae (>37 µm)","Cichorioideae","Rubiaceae","Quercus ilex","Quercus (deciduous)","Rosaceae","Amaranthaceae","Poaceae","Indeterminable undiff.","Salix","Pinus"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,5,7,7,9,9,12,12,12,26,34,40,73,101,115,245
