"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Betula","Caryophyllaceae","Plantago lanceolata","Acer","Ranunculaceae","Cornus","Juglans","Plantago","Potamogeton","Centaurea","Olea","Urticaceae/Moraceae","Cistus","Ostrya/Carpinus orientalis","Onobrychis","Carpinus betulus-type","Poterium sanguisorba","Indeterminable (unknown)","Vitis","Pistacia","Rosaceae","Centaurea jacea","Bistorta","Typha (tetrad)","Indeterminable","Artemisia","Brassicaceae","Cedrus","Typha/Sparganium","Apiaceae","Fabaceae","Rubiaceae","Centaurea cyanus","Cichorioideae","Rumex","Elaeagnus","Secale","Quercus ilex","Cupressaceae","Cyperaceae","Asteroideae","Indeterminable undiff.","Amaranthaceae","Quercus (deciduous)","Poaceae","Poaceae (>37 µm)","Pinus","Salix","Pollen concentration"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,5,5,5,5,5,6,6,7,7,7,9,9,11,20,22,24,32,33,82,2696,59066
