"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Caryophyllaceae","Ericaceae","Geranium","Pinaceae","Ranunculaceae","Plantago","Rubiaceae","Trifolium","Phillyrea","Ulmus/Zelkova","Salix","Typha/Sparganium","Alnus","Juglans","Ostrya/Carpinus orientalis","Artemisia","Brassicaceae","Rosaceae","Centaurea cyanus","Poterium sanguisorba","Viburnum","Indeterminable","Corylus","Plantago lanceolata","Apiaceae","Pistacia","Cedrus","Olea","Quercus ilex","Carpinus betulus-type","Abies","Cupressaceae","Cichorioideae","Amaranthaceae","Asteroideae","Poaceae (>37 µm)","Poaceae","Quercus (deciduous)","Indeterminable undiff.","Pinus"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,5,6,6,6,6,6,6,6,7,7,8,10,10,17,27,79,103,480
