"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Castanea","Corylus","Gentianaceae","Pinaceae","Ranunculaceae","Cornus","Brassicaceae","Centaurea cyanus","Jasminum","Phillyrea","Mercurialis annua","Ulmus/Zelkova","Ericaceae","Platanus","Vitis","Fraxinus","Juglans","Rubiaceae","Ligustrum","Cyperaceae","Cichorioideae","Xanthium","Pistacia","Rosaceae","Artemisia","Typha/Sparganium","Cedrus","Poaceae (>37 µm)","Salix","Indeterminable (unknown)","Apiaceae","Olea","Quercus ilex","Amaranthaceae","Ephedra distachya","Indeterminable undiff.","Poaceae","Quercus (deciduous)","Cupressaceae","Pinus"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,5,5,5,6,7,9,10,12,15,17,43,49,69,111,919
