Depth,Calendar years BP,Alnus glutinosa,Amaranthaceae,Betula pubescens,Brassicaceae,Castanea sativa,Cyperaceae,Echium,Erica arborea-type,Erica australis,Erica umbellata,Eucalyptus,Juniperus communis,Micranthes stellaris-type,Narcissus bulbocodium,Olea europaea,Pedicularis sylvatica,Peucedanum-type,Pinus pinaster,Pinus sylvestris-type,Plantago lanceolata-type,Poaceae,Poaceae (Cerealia),Potentilla-type,Poterium sanguisorba,Pteridium aquilinum,Quercus ilex-type,Quercus robur-type,Rumex acetosella-type,Rumex obtusifolius-type,Sphagnum,Vicia,Vitis
12,--/-37/--,8,1,2,3,2,102,1,59,4,2,3,12,1,2,105,3,1,317,8,19,97,4,89,1,2,17,67,30,1,4120,1,1
