sample_name,Gramineae (25um),Typha,Pinus,Asteroideae,Lycopodium counted,Euphorbia-type,Mitracarpus,Sporomorphs indet.,Rhizophora,dry weight (g),Gramineae,Cyperaceae,volume (cc),Cheno-Ams,Lycopodium added,Artemisia,Olea,Rubiaceae spp.,Celtis,Caryophyllaceae,Ephedra distachya-type,Ziziphus,Clematis,Borreria,Uapaca,Boscia-type,Acacia,Indigofera,Mimosa-type,Combretaceae,Lannea,Alchornea,Tamarindus-type indica,Fraxinus,Annonaceae,Butyrospermum,Cassia-type,Vernonia-type,Ephedra fragilis-type,Rhamnaceae,Balanites,Cuviera,Phoenix-type,Galium,Stereospermum-type,Pterocarpus-type,Psydrax type subcordatum (Rubiaceae),Piliostigma
GeoB 9546,3,,1,,1536,,1,,5,1.7695,4,1,2,5,18583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
