sample_name,Asphodelus,Pteris,Corchorus-type,Rumex,Anticharis-type,Cynoglossum-type,Filago-type,Polygala,Conyza-type,Polycarpon,Thymellaceae,Alternanthera-type,Aerva lanata-type,Lotus arabicus-type,Fagonia,Moringaceae,Nyctaginaceae,Plantago ciliata,Cassia-type,Celosia-type,Urticaceae,Cistanche,Labiatae-type 6,Pulicaria-type,Rhus-type,Arnebia hispidissima-type,Gramineae,Prosopis-type,Phyla-type,Podocarpus,Crudia-type,Polypodium,Tamarix,Gentianaceae,Indeterminables,Oxalis,Ziziphus spina-christi-type,Amaranthus-type,Labiatae-type 3,Typha,Kohautia-type,Aaronsohnia-type,Lippia-type,Limonium,Atriplex-type,Clematis,Salvadora persica,Papilionaceae,Echinops spinoza-type,Dipterygium glaucum-type,Vernonia perrottetii-type,Hibiscus-type,Euphorbia-type,Blepharis-type,Arthrocnemum glaucum-type,Eclipta-type,Ophioglossum,Cuscuta-type,Ephedra distachya-type,Chrozophora verbascifolia-type,Syzygium,Linum strictum-type,Heliotropium baciferum-type,Artemisia,Autres Chen./Am.,Polycarpaea,Helianthemum,Tribulus,Carthamus-type,Ephedra fragilis-type,Cyperaceae,Tephrosia-type,Myrica,Pinus,Dodonaea viscosa,Citrus,Avicennia marina,Chenopodium-type,Olea europaea-type,Paronychia-type,Convolvulus,Calligonum,Combretaceae,Acacia (Groupe 3),Cruciferae,Zygophyllum simplex,Rhanterium-type,Compositae liguliflorae,Cocculus pendulus-type,Acacia (Groupe 1),Ruppia maritima,Cleome,Silene-type,Andrachne aspera-type,Umbelliferae,Caesalpinia-type,Tripleurospermum-type
098-47,31,3,0,0,0,0,2,1,127,0,0,0,3,2,3,0,0,20,0,0,0,1,0,28,0,0,714,0,0,0,0,2,1,0,32,0,0,2,0,0,0,12,0,0,11,0,0,0,0,1,3,0,0,3,2,1,11,0,0,0,0,0,0,7,0,0,0,3,0,0,22,0,0,2,2,0,0,1,2,0,0,0,0,31,2,0,0,15,0,17,0,0,0,0,0,0,0
