"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Platanus","Rumex","Typha/Sparganium","Juglans","Plantago","Ligustrum","Myrtaceae","Cedrus","Sambucus racemosa","Lamiaceae (tricolpate)","Carpinus betulus-type","Plantago lanceolata","Xanthium","Pinaceae","Alnus","Rosaceae","Centaurea","Phillyrea","Centaurea jacea","Ostrya/Carpinus orientalis","Cercis siliquastrum","Pistacia","Secale","Centaurea cyanus","Artemisia","Cichorioideae","Cyperaceae","Monoletes (psilate)","Indeterminable (unknown)","Asteroideae","Rubiaceae","Olea","Poaceae (>37 µm)","Apiaceae","Mercurialis annua","Quercus ilex","Typha (tetrad)","Indeterminable undiff.","Brassicaceae","Poaceae","Quercus (deciduous)","Amaranthaceae","Cupressaceae","Pinus","Salix"
-62,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,5,5,6,7,7,7,9,10,13,14,28,28,34,37,37,41,44,230,1250
