sample_name,Gramineae (25æm),Typha,Pinus,Asteroideae,Lycopodium counted,Euphorbia-type,Mitracarpus,Sporomorphs indet.,Rhizophora,dry weight (g),Gramineae,Cyperaceae,volume (cc),Cheno-Ams,Lycopodium added,Artemisia,Olea,Rubiaceae spp.,Celtis,Caryophyllaceae,Ephedra distachya-type,Ziziphus,Clematis,Borreria,Uapaca,Boscia-type,Acacia,Indigofera,Mimosa-type,Combretaceae,Lannea,Alchornea,Tamarindus-type indica,Fraxinus,Annonaceae,Butyrospermum,Cassia-type,Vernonia-type,Ephedra fragilis-type,Rhamnaceae,Balanites,Cuviera,Phoenix-type,Galium,Stereospermum-type,Pterocarpus-type,Psydrax type subcordatum (Rubiaceae),Piliostigma
GeoB 9515,16,4,2,,951,3,7,,7,0.4185,18,10,2,10,18583,2,2,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
