depth	min	max	median	mean
1	690	1666	1185	1179
5	739	1699	1228	1220
10	788	1747	1274	1270
20	903	1838	1383	1376
30	1028	1918	1482	1479
40	1150	2019	1584	1582
50	1264	2098	1686	1684
60	1378	2182	1786	1785
70	1490	2261	1889	1887
80	1602	2364	1992	1989
90	1726	2450	2091	2091
100	1855	2531	2195	2195
110	1976	2618	2300	2297
120	2109	2709	2400	2402
130	2231	2794	2503	2503
140	2363	2884	2604	2606
150	2503	2971	2700	2707
160	2667	3059	2794	2809
165	2763	3103	2840	2861
170	2802	3169	2902	2923
180	2881	3351	3036	3056
190	2968	3511	3168	3188
198	3037	3645	3281	3296
200	3056	3678	3307	3323
210	3151	3827	3444	3457
220	3269	3964	3581	3591
230	3377	4113	3716	3726
240	3492	4272	3852	3861
250	3600	4428	3988	3995
260	3721	4574	4120	4129
270	3834	4720	4253	4261
280	3950	4863	4386	4395
290	4072	4999	4522	4529
300	4185	5141	4656	4660
310	4307	5277	4789	4791
320	4427	5408	4926	4923
330	4543	5549	5055	5055
340	4660	5685	5191	5189
350	4779	5816	5328	5324
360	4887	5952	5461	5459
370	5024	6096	5601	5593
380	5152	6219	5741	5727
390	5268	6356	5874	5859
400	5387	6478	6003	5989
410	5506	6601	6146	6122
420	5636	6735	6278	6256
430	5733	6866	6412	6389
440	5855	6997	6554	6523
450	5972	7106	6695	6658
460	6096	7227	6829	6788
470	6204	7338	6967	6922
480	6329	7459	7109	7056
490	6448	7561	7248	7189
500	6550	7670	7388	7321
510	6683	7781	7530	7455
515	6739	7830	7599	7518
520	6798	7891	7647	7572
530	6908	8032	7741	7676
540	6988	8160	7840	7779
550	7087	8282	7942	7881
560	7190	8409	8035	7983
570	7285	8528	8134	8085
